Year,Month,Block,Plot,ID,Quadrat,Treatment,Species,Coverage
2024,June,2,9,2-9,10,Control,Paspalum notatum,9
2024,June,2,9,2-9,10,Control,Paspalum setaceum,0
2024,June,2,9,2-9,10,Control,Polypremum procumbers,4
2024,June,2,9,2-9,10,Control,Richardia spp.,0
2024,June,2,10,2-10,1,Fill,Ageratum spp.,4
2024,June,2,10,2-10,1,Fill,Androppogon virginicus,4
2024,June,2,10,2-10,1,Fill,Bare Ground,3
2024,June,2,10,2-10,1,Fill,Cynodon dactylon,3
2024,June,2,10,2-10,1,Fill,Cyperus spp.,2
2024,June,2,10,2-10,1,Fill,Erigeron canadensis,4
2024,June,2,10,2-10,1,Fill,Houstonia procumbens,4
2024,June,2,10,2-10,1,Fill,Indigofera hirsuta,4
2024,June,2,10,2-10,1,Fill,Lactuca canadensis,0
2024,June,2,10,2-10,1,Fill,Oenethra laciniata,0
2024,June,2,10,2-10,1,Fill,Oxalis corniculata,0
2024,June,2,10,2-10,1,Fill,Paspalum notatum,9
2024,June,2,10,2-10,1,Fill,Paspalum setaceum,0
2024,June,2,10,2-10,1,Fill,Richardia spp.,3
2024,June,2,10,2-10,2,Fill,Androppogon virginicus,4
2024,June,2,10,2-10,2,Fill,Bare Ground,3
2024,June,2,10,2-10,2,Fill,Bidens alba,0
2024,June,2,10,2-10,2,Fill,Cynodon dactylon,2
2024,June,2,10,2-10,2,Fill,Cyperus spp.,0
2024,June,2,10,2-10,2,Fill,Erigeron canadensis,4
2024,June,2,10,2-10,2,Fill,Indigofera hirsuta,0
2024,June,2,10,2-10,2,Fill,Lactuca canadensis,0
2024,June,2,10,2-10,2,Fill,Oenethra laciniata,0
2024,June,2,10,2-10,2,Fill,Oxalis corniculata,0
2024,June,2,10,2-10,2,Fill,Paspalum notatum,9
2024,June,2,10,2-10,2,Fill,Paspalum setaceum,0
2024,June,2,10,2-10,2,Fill,Richardia spp.,4
2024,June,2,10,2-10,3,Fill,Androppogon virginicus,0
2024,June,2,10,2-10,3,Fill,Bare Ground,0
2024,June,2,10,2-10,3,Fill,Bidens alba,0
2024,June,2,10,2-10,3,Fill,Cynodon dactylon,4
2024,June,2,10,2-10,3,Fill,Cyperus spp.,2
2024,June,2,10,2-10,3,Fill,Erigeron canadensis,4
2024,June,2,10,2-10,3,Fill,Indigofera hirsuta,1
2024,June,2,10,2-10,3,Fill,Lactuca canadensis,0
2024,June,2,10,2-10,3,Fill,Oenethra laciniata,0
2024,June,2,10,2-10,3,Fill,Oxalis corniculata,0
2024,June,2,10,2-10,3,Fill,Paspalum notatum,9
2024,June,2,10,2-10,3,Fill,Paspalum setaceum,0
2024,June,2,10,2-10,3,Fill,Richardia spp.,4
2024,June,2,10,2-10,4,Fill,Androppogon virginicus,0
2024,June,2,10,2-10,4,Fill,Bare Ground,1
2024,June,2,10,2-10,4,Fill,Bidens alba,0
2024,June,2,10,2-10,4,Fill,Cynodon dactylon,1
2024,June,2,10,2-10,4,Fill,Cyperus spp.,2
2024,June,2,10,2-10,4,Fill,Erigeron canadensis,0
2024,June,2,10,2-10,4,Fill,Indigofera hirsuta,0
2024,June,2,10,2-10,4,Fill,Lactuca canadensis,0
2024,June,2,10,2-10,4,Fill,Oenethra laciniata,0
2024,June,2,10,2-10,4,Fill,Oxalis corniculata,0
2024,June,2,10,2-10,4,Fill,Paspalum notatum,9
2024,June,2,10,2-10,4,Fill,Paspalum setaceum,0
2024,June,2,10,2-10,4,Fill,Richardia spp.,2
2024,June,2,10,2-10,5,Fill,Ageratum spp.,3
2024,June,2,10,2-10,5,Fill,Androppogon virginicus,0
2024,June,2,10,2-10,5,Fill,Bare Ground,2
2024,June,2,10,2-10,5,Fill,Cynodon dactylon,2
2024,June,2,10,2-10,5,Fill,Cyperus spp.,0
2024,June,2,10,2-10,5,Fill,Erigeron canadensis,4
2024,June,2,10,2-10,5,Fill,Erigeron quercifolius,2
2024,June,2,10,2-10,5,Fill,Indigofera hirsuta,0
2024,June,2,10,2-10,5,Fill,Lactuca canadensis,0
2024,June,2,10,2-10,5,Fill,Oenethra laciniata,3
2024,June,2,10,2-10,5,Fill,Oxalis corniculata,2
2024,June,2,10,2-10,5,Fill,Paspalum notatum,9
2024,June,2,10,2-10,5,Fill,Paspalum setaceum,2
2024,June,2,10,2-10,5,Fill,Richardia spp.,1
2024,June,2,10,2-10,6,Fill,Ageratum spp.,1
2024,June,2,10,2-10,6,Fill,Androppogon virginicus,0
2024,June,2,10,2-10,6,Fill,Bare Ground,3
2024,June,2,10,2-10,6,Fill,Cynodon dactylon,4
2024,June,2,10,2-10,6,Fill,Cyperus spp.,0
2024,June,2,10,2-10,6,Fill,Erigeron canadensis,0
2024,June,2,10,2-10,6,Fill,Indigofera hirsuta,1
2024,June,2,10,2-10,6,Fill,Lactuca canadensis,0
2024,June,2,10,2-10,6,Fill,Oenethra laciniata,0
2024,June,2,10,2-10,6,Fill,Oxalis corniculata,0
2024,June,2,10,2-10,6,Fill,Paspalum notatum,9
2024,June,2,10,2-10,6,Fill,Paspalum setaceum,0
2024,June,2,10,2-10,6,Fill,Richardia spp.,0
2024,June,2,10,2-10,7,Fill,Androppogon virginicus,0
2024,June,2,10,2-10,7,Fill,Bare Ground,0
2024,June,2,10,2-10,7,Fill,Cynodon dactylon,2
2024,June,2,10,2-10,7,Fill,Cyperus spp.,2
2024,June,2,10,2-10,7,Fill,Erigeron canadensis,2
2024,June,2,10,2-10,7,Fill,Indigofera hirsuta,1
2024,June,2,10,2-10,7,Fill,Lactuca canadensis,1
2024,June,2,10,2-10,7,Fill,Oenethra laciniata,0
2024,June,2,10,2-10,7,Fill,Oxalis corniculata,2
2024,June,2,10,2-10,7,Fill,Paspalum notatum,9
2024,June,2,10,2-10,7,Fill,Paspalum setaceum,0
2024,June,2,10,2-10,7,Fill,Polypremum procumbers,4
2024,June,2,10,2-10,7,Fill,Richardia spp.,0
2024,June,2,10,2-10,8,Fill,Androppogon virginicus,0
2024,June,2,10,2-10,8,Fill,Bare Ground,3
2024,June,2,10,2-10,8,Fill,Cynodon dactylon,0
2024,June,2,10,2-10,8,Fill,Cyperus spp.,0
2024,June,2,10,2-10,8,Fill,Erigeron canadensis,0
2024,June,2,10,2-10,8,Fill,Indigofera hirsuta,1
2024,June,2,10,2-10,8,Fill,Lactuca canadensis,0
2024,June,2,10,2-10,8,Fill,Oenethra laciniata,0
2024,June,2,10,2-10,8,Fill,Oxalis corniculata,0
2024,June,2,10,2-10,8,Fill,Paspalum notatum,9
2024,June,2,10,2-10,8,Fill,Paspalum setaceum,0
2024,June,2,10,2-10,8,Fill,Polypremum procumbers,3
2024,June,2,10,2-10,8,Fill,Richardia spp.,0
2024,June,2,10,2-10,9,Fill,Androppogon virginicus,0
2024,June,2,10,2-10,9,Fill,Bare Ground,2
2024,June,2,10,2-10,9,Fill,Bidens alba,0
2024,June,2,10,2-10,9,Fill,Cynodon dactylon,4
2024,June,2,10,2-10,9,Fill,Cyperus spp.,0
2024,June,2,10,2-10,9,Fill,Erigeron canadensis,0
2024,June,2,10,2-10,9,Fill,Indigofera hirsuta,1
2024,June,2,10,2-10,9,Fill,Lactuca canadensis,2
2024,June,2,10,2-10,9,Fill,Oenethra laciniata,3
2024,June,2,10,2-10,9,Fill,Oxalis corniculata,3
2024,June,2,10,2-10,9,Fill,Paspalum notatum,9
2024,June,2,10,2-10,9,Fill,Paspalum setaceum,3
2024,June,2,10,2-10,9,Fill,Richardia spp.,3
2024,June,2,10,2-10,10,Fill,Androppogon virginicus,0
2024,June,2,10,2-10,10,Fill,Bare Ground,2
2024,June,2,10,2-10,10,Fill,Bidens alba,0
2024,June,2,10,2-10,10,Fill,Cynodon dactylon,4
2024,June,2,10,2-10,10,Fill,Cyperus spp.,2
2024,June,2,10,2-10,10,Fill,Erigeron canadensis,2
2024,June,2,10,2-10,10,Fill,Indigofera hirsuta,2
2024,June,2,10,2-10,10,Fill,Lactuca canadensis,0
2024,June,2,10,2-10,10,Fill,Oenethra laciniata,2
2024,June,2,10,2-10,10,Fill,Oxalis corniculata,0
2024,June,2,10,2-10,10,Fill,Paspalum notatum,9
2024,June,2,10,2-10,10,Fill,Paspalum setaceum,0
2024,June,2,10,2-10,10,Fill,Richardia spp.,0
2024,June,2,11,2-11,1,Soil Inversion,Androppogon virginicus,0
2024,June,2,11,2-11,1,Soil Inversion,Bare Ground,0
2024,June,2,11,2-11,1,Soil Inversion,Bidens alba,0
2024,June,2,11,2-11,1,Soil Inversion,Cynodon dactylon,4
2024,June,2,11,2-11,1,Soil Inversion,Cyperus spp.,3
2024,June,2,11,2-11,1,Soil Inversion,Erigeron canadensis,1
2024,June,2,11,2-11,1,Soil Inversion,Indigofera hirsuta,1
2024,June,2,11,2-11,1,Soil Inversion,Lactuca canadensis,2
2024,June,2,11,2-11,1,Soil Inversion,Oenethra laciniata,0
2024,June,2,11,2-11,1,Soil Inversion,Oxalis corniculata,2
2024,June,2,11,2-11,1,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,1,Soil Inversion,Paspalum setaceum,0
2024,June,2,11,2-11,1,Soil Inversion,Richardia spp.,2
2024,June,2,11,2-11,2,Soil Inversion,Androppogon virginicus,0
2024,June,2,11,2-11,2,Soil Inversion,Bare Ground,0
2024,June,2,11,2-11,2,Soil Inversion,Bidens alba,0
2024,June,2,11,2-11,2,Soil Inversion,Cynodon dactylon,5
2024,June,2,11,2-11,2,Soil Inversion,Cyperus spp.,0
2024,June,2,11,2-11,2,Soil Inversion,Erigeron canadensis,3
2024,June,2,11,2-11,2,Soil Inversion,Indigofera hirsuta,3
2024,June,2,11,2-11,2,Soil Inversion,Lactuca canadensis,0
2024,June,2,11,2-11,2,Soil Inversion,Oenethra laciniata,4
2024,June,2,11,2-11,2,Soil Inversion,Oxalis corniculata,0
2024,June,2,11,2-11,2,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,2,Soil Inversion,Paspalum setaceum,0
2024,June,2,11,2-11,2,Soil Inversion,Richardia spp.,0
2024,June,2,11,2-11,3,Soil Inversion,Androppogon virginicus,0
2024,June,2,11,2-11,3,Soil Inversion,Bare Ground,2
2024,June,2,11,2-11,3,Soil Inversion,Bidens alba,0
2024,June,2,11,2-11,3,Soil Inversion,Cynodon dactylon,0
2024,June,2,11,2-11,3,Soil Inversion,Cyperus spp.,2
2024,June,2,11,2-11,3,Soil Inversion,Erigeron canadensis,0
2024,June,2,11,2-11,3,Soil Inversion,Indigofera hirsuta,2
2024,June,2,11,2-11,3,Soil Inversion,Lactuca canadensis,0
2024,June,2,11,2-11,3,Soil Inversion,Oenethra laciniata,0
2024,June,2,11,2-11,3,Soil Inversion,Oxalis corniculata,2
2024,June,2,11,2-11,3,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,3,Soil Inversion,Paspalum setaceum,0
2024,June,2,11,2-11,3,Soil Inversion,Richardia spp.,2
2024,June,2,11,2-11,4,Soil Inversion,Androppogon virginicus,0
2024,June,2,11,2-11,4,Soil Inversion,Bare Ground,0
2024,June,2,11,2-11,4,Soil Inversion,Bidens alba,0
2024,June,2,11,2-11,4,Soil Inversion,Cynodon dactylon,4
2024,June,2,11,2-11,4,Soil Inversion,Cyperus spp.,2
2024,June,2,11,2-11,4,Soil Inversion,Erigeron canadensis,0
2024,June,2,11,2-11,4,Soil Inversion,Indigofera hirsuta,0
2024,June,2,11,2-11,4,Soil Inversion,Lactuca canadensis,2
2024,June,2,11,2-11,4,Soil Inversion,Oenethra laciniata,2
2024,June,2,11,2-11,4,Soil Inversion,Oxalis corniculata,2
2024,June,2,11,2-11,4,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,4,Soil Inversion,Paspalum setaceum,0
2024,June,2,11,2-11,4,Soil Inversion,Richardia spp.,0
2024,June,2,11,2-11,5,Soil Inversion,Androppogon virginicus,2
2024,June,2,11,2-11,5,Soil Inversion,Bare Ground,0
2024,June,2,11,2-11,5,Soil Inversion,Bidens alba,0
2024,June,2,11,2-11,5,Soil Inversion,Cynodon dactylon,3
2024,June,2,11,2-11,5,Soil Inversion,Cyperus spp.,2
2024,June,2,11,2-11,5,Soil Inversion,Erigeron canadensis,0
2024,June,2,11,2-11,5,Soil Inversion,Indigofera hirsuta,0
2024,June,2,11,2-11,5,Soil Inversion,Lactuca canadensis,0
2024,June,2,11,2-11,5,Soil Inversion,Oenethra laciniata,0
2024,June,2,11,2-11,5,Soil Inversion,Oxalis corniculata,2
2024,June,2,11,2-11,5,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,5,Soil Inversion,Paspalum setaceum,2
2024,June,2,11,2-11,5,Soil Inversion,Richardia spp.,2
2024,June,2,11,2-11,6,Soil Inversion,Androppogon virginicus,2
2024,June,2,11,2-11,6,Soil Inversion,Bare Ground,1
2024,June,2,11,2-11,6,Soil Inversion,Bidens alba,0
2024,June,2,11,2-11,6,Soil Inversion,Cynodon dactylon,3
2024,June,2,11,2-11,6,Soil Inversion,Cyperus spp.,2
2024,June,2,11,2-11,6,Soil Inversion,Erigeron canadensis,0
2024,June,2,11,2-11,6,Soil Inversion,Indigofera hirsuta,0
2024,June,2,11,2-11,6,Soil Inversion,Lactuca canadensis,0
2024,June,2,11,2-11,6,Soil Inversion,Oenethra laciniata,3
2024,June,2,11,2-11,6,Soil Inversion,Oxalis corniculata,2
2024,June,2,11,2-11,6,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,6,Soil Inversion,Paspalum setaceum,0
2024,June,2,11,2-11,6,Soil Inversion,Richardia spp.,0
2024,June,2,11,2-11,7,Soil Inversion,Androppogon virginicus,0
2024,June,2,11,2-11,7,Soil Inversion,Bare Ground,0
2024,June,2,11,2-11,7,Soil Inversion,Bidens alba,0
2024,June,2,11,2-11,7,Soil Inversion,Cynodon dactylon,4
2024,June,2,11,2-11,7,Soil Inversion,Cyperus spp.,2
2024,June,2,11,2-11,7,Soil Inversion,Erigeron canadensis,2
2024,June,2,11,2-11,7,Soil Inversion,Indigofera hirsuta,2
2024,June,2,11,2-11,7,Soil Inversion,Lactuca canadensis,0
2024,June,2,11,2-11,7,Soil Inversion,Oenethra laciniata,2
2024,June,2,11,2-11,7,Soil Inversion,Oxalis corniculata,0
2024,June,2,11,2-11,7,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,7,Soil Inversion,Paspalum setaceum,2
2024,June,2,11,2-11,7,Soil Inversion,Richardia spp.,2
2024,June,2,11,2-11,8,Soil Inversion,Androppogon virginicus,0
2024,June,2,11,2-11,8,Soil Inversion,Bare Ground,3
2024,June,2,11,2-11,8,Soil Inversion,Bidens alba,0
2024,June,2,11,2-11,8,Soil Inversion,Cynodon dactylon,1
2024,June,2,11,2-11,8,Soil Inversion,Cyperus spp.,0
2024,June,2,11,2-11,8,Soil Inversion,Erigeron canadensis,0
2024,June,2,11,2-11,8,Soil Inversion,Indigofera hirsuta,0
2024,June,2,11,2-11,8,Soil Inversion,Lactuca canadensis,0
2024,June,2,11,2-11,8,Soil Inversion,Oenethra laciniata,0
2024,June,2,11,2-11,8,Soil Inversion,Oxalis corniculata,0
2024,June,2,11,2-11,8,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,8,Soil Inversion,Paspalum setaceum,0
2024,June,2,11,2-11,8,Soil Inversion,Richardia spp.,3
2024,June,2,11,2-11,9,Soil Inversion,Ageratum spp.,5
2024,June,2,11,2-11,9,Soil Inversion,Androppogon virginicus,0
2024,June,2,11,2-11,9,Soil Inversion,Bare Ground,0
2024,June,2,11,2-11,9,Soil Inversion,Cynodon dactylon,3
2024,June,2,11,2-11,9,Soil Inversion,Cyperus spp.,0
2024,June,2,11,2-11,9,Soil Inversion,Erigeron canadensis,2
2024,June,2,11,2-11,9,Soil Inversion,Indigofera hirsuta,0
2024,June,2,11,2-11,9,Soil Inversion,Lactuca canadensis,0
2024,June,2,11,2-11,9,Soil Inversion,Oenethra laciniata,0
2024,June,2,11,2-11,9,Soil Inversion,Oxalis corniculata,2
2024,June,2,11,2-11,9,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,9,Soil Inversion,Paspalum setaceum,0
2024,June,2,11,2-11,9,Soil Inversion,Richardia spp.,3
,June,2,11,2-11,9,Soil Inversion,Stachys floridana,4
2024,June,2,11,2-11,10,Soil Inversion,Ageratum spp.,5
2024,June,2,11,2-11,10,Soil Inversion,Androppogon virginicus,0
2024,June,2,11,2-11,10,Soil Inversion,Bare Ground,0
2024,June,2,11,2-11,10,Soil Inversion,Cynodon dactylon,2
2024,June,2,11,2-11,10,Soil Inversion,Cyperus spp.,2
2024,June,2,11,2-11,10,Soil Inversion,Erigeron canadensis,2
2024,June,2,11,2-11,10,Soil Inversion,Erigeron quercifolius,4
2024,June,2,11,2-11,10,Soil Inversion,Indigofera hirsuta,0
2024,June,2,11,2-11,10,Soil Inversion,Lactuca canadensis,0
2024,June,2,11,2-11,10,Soil Inversion,Oenethra laciniata,0
2024,June,2,11,2-11,10,Soil Inversion,Oxalis corniculata,0
2024,June,2,11,2-11,10,Soil Inversion,Paspalum notatum,9
2024,June,2,11,2-11,10,Soil Inversion,Paspalum setaceum,0
2024,June,2,11,2-11,10,Soil Inversion,Richardia spp.,4
2024,June,2,12,2-12,1,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,1,Preemergent,Bare Ground,2
2024,June,2,12,2-12,1,Preemergent,Bidens alba,0
2024,June,2,12,2-12,1,Preemergent,Cynodon dactylon,5
2024,June,2,12,2-12,1,Preemergent,Cyperus spp.,2
2024,June,2,12,2-12,1,Preemergent,Erigeron canadensis,4
2024,June,2,12,2-12,1,Preemergent,Indigofera hirsuta,0
2024,June,2,12,2-12,1,Preemergent,Lactuca canadensis,0
2024,June,2,12,2-12,1,Preemergent,Oenethra laciniata,3
2024,June,2,12,2-12,1,Preemergent,Oxalis corniculata,0
2024,June,2,12,2-12,1,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,1,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,1,Preemergent,Richardia spp.,4
2024,June,2,12,2-12,2,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,2,Preemergent,Bare Ground,2
2024,June,2,12,2-12,2,Preemergent,Bidens alba,0
2024,June,2,12,2-12,2,Preemergent,Cynodon dactylon,3
2024,June,2,12,2-12,2,Preemergent,Cyperus spp.,0
2024,June,2,12,2-12,2,Preemergent,Erigeron canadensis,2
2024,June,2,12,2-12,2,Preemergent,Indigofera hirsuta,2
2024,June,2,12,2-12,2,Preemergent,Lactuca canadensis,2
2024,June,2,12,2-12,2,Preemergent,Oenethra laciniata,3
2024,June,2,12,2-12,2,Preemergent,Oxalis corniculata,2
2024,June,2,12,2-12,2,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,2,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,2,Preemergent,Richardia spp.,0
2024,June,2,12,2-12,3,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,3,Preemergent,Bare Ground,0
2024,June,2,12,2-12,3,Preemergent,Bidens alba,0
2024,June,2,12,2-12,3,Preemergent,Cynodon dactylon,2
2024,June,2,12,2-12,3,Preemergent,Cyperus spp.,0
2024,June,2,12,2-12,3,Preemergent,Erigeron canadensis,0
2024,June,2,12,2-12,3,Preemergent,Indigofera hirsuta,0
2024,June,2,12,2-12,3,Preemergent,Lactuca canadensis,1
2024,June,2,12,2-12,3,Preemergent,Oenethra laciniata,2
2024,June,2,12,2-12,3,Preemergent,Oxalis corniculata,2
2024,June,2,12,2-12,3,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,3,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,3,Preemergent,Richardia spp.,0
2024,June,2,12,2-12,4,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,4,Preemergent,Bare Ground,0
2024,June,2,12,2-12,4,Preemergent,Bidens alba,2
2024,June,2,12,2-12,4,Preemergent,Cynodon dactylon,4
2024,June,2,12,2-12,4,Preemergent,Cyperus spp.,2
2024,June,2,12,2-12,4,Preemergent,Erigeron canadensis,0
2024,June,2,12,2-12,4,Preemergent,Indigofera hirsuta,2
2024,June,2,12,2-12,4,Preemergent,Lactuca canadensis,0
2024,June,2,12,2-12,4,Preemergent,Oenethra laciniata,0
2024,June,2,12,2-12,4,Preemergent,Oxalis corniculata,2
2024,June,2,12,2-12,4,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,4,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,4,Preemergent,Richardia spp.,3
2024,June,2,12,2-12,5,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,5,Preemergent,Bare Ground,0
2024,June,2,12,2-12,5,Preemergent,Cynodon dactylon,5
2024,June,2,12,2-12,5,Preemergent,Cyperus spp.,0
2024,June,2,12,2-12,5,Preemergent,Erigeron canadensis,0
2024,June,2,12,2-12,5,Preemergent,Indigofera hirsuta,0
2024,June,2,12,2-12,5,Preemergent,Lactuca canadensis,0
2024,June,2,12,2-12,5,Preemergent,Oenethra laciniata,0
2024,June,2,12,2-12,5,Preemergent,Oxalis corniculata,0
2024,June,2,12,2-12,5,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,5,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,5,Preemergent,Polypremum procumbers,4
2024,June,2,12,2-12,5,Preemergent,Richardia spp.,3
2024,June,2,12,2-12,6,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,6,Preemergent,Bare Ground,3
2024,June,2,12,2-12,6,Preemergent,Cynodon dactylon,2
2024,June,2,12,2-12,6,Preemergent,Cyperus spp.,0
2024,June,2,12,2-12,6,Preemergent,Erigeron canadensis,4
2024,June,2,12,2-12,6,Preemergent,Indigofera hirsuta,0
2024,June,2,12,2-12,6,Preemergent,Lactuca canadensis,0
2024,June,2,12,2-12,6,Preemergent,Oenethra laciniata,0
2024,June,2,12,2-12,6,Preemergent,Oxalis corniculata,0
2024,June,2,12,2-12,6,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,6,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,6,Preemergent,Polypremum procumbers,5
2024,June,2,12,2-12,6,Preemergent,Richardia spp.,1
2024,June,2,12,2-12,7,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,7,Preemergent,Bare Ground,1
2024,June,2,12,2-12,7,Preemergent,Cynodon dactylon,0
2024,June,2,12,2-12,7,Preemergent,Cyperus spp.,2
2024,June,2,12,2-12,7,Preemergent,Erigeron canadensis,3
2024,June,2,12,2-12,7,Preemergent,Indigofera hirsuta,0
2024,June,2,12,2-12,7,Preemergent,Lactuca canadensis,0
2024,June,2,12,2-12,7,Preemergent,Oenethra laciniata,2
2024,June,2,12,2-12,7,Preemergent,Oxalis corniculata,2
2024,June,2,12,2-12,7,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,7,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,7,Preemergent,Polypremum procumbers,3
2024,June,2,12,2-12,7,Preemergent,Richardia spp.,1
2024,June,2,12,2-12,8,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,8,Preemergent,Bare Ground,1
2024,June,2,12,2-12,8,Preemergent,Bidens alba,0
2024,June,2,12,2-12,8,Preemergent,Cynodon dactylon,4
2024,June,2,12,2-12,8,Preemergent,Cyperus spp.,2
2024,June,2,12,2-12,8,Preemergent,Erigeron canadensis,3
2024,June,2,12,2-12,8,Preemergent,Indigofera hirsuta,0
2024,June,2,12,2-12,8,Preemergent,Lactuca canadensis,0
2024,June,2,12,2-12,8,Preemergent,Oenethra laciniata,0
2024,June,2,12,2-12,8,Preemergent,Oxalis corniculata,2
2024,June,2,12,2-12,8,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,8,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,8,Preemergent,Richardia spp.,2
2024,June,2,12,2-12,9,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,9,Preemergent,Bare Ground,0
2024,June,2,12,2-12,9,Preemergent,Cynodon dactylon,4
2024,June,2,12,2-12,9,Preemergent,Cyperus spp.,0
2024,June,2,12,2-12,9,Preemergent,Erigeron canadensis,3
2024,June,2,12,2-12,9,Preemergent,Indigofera hirsuta,0
2024,June,2,12,2-12,9,Preemergent,Lactuca canadensis,0
2024,June,2,12,2-12,9,Preemergent,Oenethra laciniata,0
2024,June,2,12,2-12,9,Preemergent,Oxalis corniculata,0
2024,June,2,12,2-12,9,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,9,Preemergent,Paspalum setaceum,0
2024,June,2,12,2-12,9,Preemergent,Polypremum procumbers,5
2024,June,2,12,2-12,9,Preemergent,Richardia spp.,3
2024,June,2,12,2-12,10,Preemergent,Androppogon virginicus,0
2024,June,2,12,2-12,10,Preemergent,Bare Ground,1
2024,June,2,12,2-12,10,Preemergent,Cynodon dactylon,2
2024,June,2,12,2-12,10,Preemergent,Cyperus spp.,2
2024,June,2,12,2-12,10,Preemergent,Erigeron canadensis,0
2024,June,2,12,2-12,10,Preemergent,Indigofera hirsuta,2
2024,June,2,12,2-12,10,Preemergent,Lactuca canadensis,0
2024,June,2,12,2-12,10,Preemergent,Oenethra laciniata,2
2024,June,2,12,2-12,10,Preemergent,Oxalis corniculata,0
2024,June,2,12,2-12,10,Preemergent,Paspalum notatum,9
2024,June,2,12,2-12,10,Preemergent,Paspalum setaceum,2
2024,June,2,12,2-12,10,Preemergent,Polypremum procumbers,5
2024,June,2,12,2-12,10,Preemergent,Richardia spp.,2
